local_code,longitude_deg,latitude_deg
D76,-161.0189972,66.81790161
05IA,-93.06829833984375,43.13750076293945
NE09,-97.46730041503906,41.96329879760742
2ND9,-101.91699981689453,48.81669998168945
10OK,-97.21700286865234,35.16669845581055
,-97.308403,35.1959
6TS6,-96.20159912109375,31.04159927368164
0TN6,-84.0990982055664,36.18339920043945
XNO,-81.08328,33.609355
43OI,-83.70079803466797,41.198699951171875
1OR0,-124.2030029296875,43.48320007324219
MY90,-92.9885025024414,45.482200622558594
,-73.287103,42.039002
0WN5,-88.04869842529297,42.79970169067383
WI72,-88.042603,42.762501
6NK4,-78.96890258789062,42.597801208496094
0NY0,-73.978013,43.692973
OH19,-84.21489715576172,41.154998779296875
PN40,-79.8975982666,42.184200286899994
7IA1,-92.14820098876953,41.493499755859375
08U,-115.86000061035156,41.51570129394531
,-83.911598,39.970604
ME41,-68.87640380859375,44.1525993347168
LL18,-90.4529037475586,41.0973014831543
46OH,-80.82649993896484,41.10369873046875
4II4,-86.78810119628906,41.25559997558594
II90,-86.8364028930664,41.199798583984375
,-86.790298,41.227501
36IN,-86.44390106201172,41.53620147705078
9II3,-86.47219848632812,41.5625
IN38,-86.45279693603516,41.5452995300293
4OH3,-80.70110321044922,40.98310089111328
AR55,-92.09010314941406,34.73979949951172
82IN,-85.92919921875,40.981201171875
MI86,-86.18689727783203,43.342498779296875
1OR3,-123.01000213623047,45.59149932861328
1OR4,-123.0250015258789,45.604000091552734
49NE,-100.72799682617188,41.06529998779297
NE25,-100.86000061035156,41.18190002441406
0AK0,-146.861823,64.39214
5AK2,-147.34800720214844,64.73069763183594
5AK3,-147.333999634,64.7732009888
95Z,-147.38800048828125,64.75920104980469
AK41,-146.845551,64.544038
OR16,-117.96800231933594,45.05739974975586
2MN7,-94.3407974243164,45.79159927368164
79CL,-121.07599639892578,39.32490158081055
63CA,-115.8740005493164,33.48109817504883
7K7,-96.48500061035156,42.54029846191406
VT63,-72.37899780273438,44.99530029296875
45IN,-85.74800109863281,38.99639892578125
,-85.737503,38.937302
6PA1,-79.57980346679688,40.51029968261719
43Y,-94.25019836425781,47.8916015625
3MI2,-85.8301010131836,45.399200439453125
0NY1,-73.6531982421875,43.139198303222656
5D2,-93.20189666748047,43.448299407958984
72ND,-97.59200286865234,47.66109848022461
NH84,-71.22119903564453,43.20759963989258
73ND,-98.68840026855469,46.57160186767578
,-82.569594,41.159077
,-82.573027,41.201099
87OI,-82.62300109863281,41.272300720214844
49K,-97.83370208740234,37.45560073852539
0CO6,-108.212997437,38.2193984985
1CO2,-108.33999633789062,38.162498474121094
47MN,-93.86689758300781,44.70000076293945
H66,-95.62529754638672,36.72090148925781
MT97,-115.766401,47.977475
33AK,-150.945804,62.515689
NUL,-158.074005,64.729301
8PA0,-76.39739990234375,40.8661994934082
1CD1,-104.86699676513672,40.69029998779297
1CO3,-104.7979965209961,40.7041015625
48CO,-104.77799987792969,40.72159957885742
4FD2,-83.0186996459961,30.053800582885742
FL18,-83.05460357666016,30.090499877929688
00XS,-101.93399810791016,33.03340148925781
6CL6,-119.60900115966797,37.17490005493164
MA44,-70.57029724121094,41.44179916381836
5CO8,-106.8489990234375,40.341400146484375
2LA7,-91.42620086669922,32.967098236083984
,-91.348396,32.857899
MO87,-94.16190338134766,38.94580078125
MU85,-94.12740325927734,38.95500183105469
11VG,-77.00060272216797,38.20940017700195
2FD6,-80.86640167236328,28.88800048828125
13GE,-82.31809997558594,32.360801696777344
01LA,-91.77369689941406,32.638999938964844
N83,-80.005302,36.195099
7LL9,-89.47090148925781,38.26169967651367
6LA4,-92.581186,30.81204
2D5,-98.07990264892578,46.17300033569336
75DC,-117.23600006103516,47.1416015625
34FD,-80.90699768066406,28.857200622558594
8AR1,-92.6421966553,36.4893989563
IA01,-95.46640014648438,41.35139846801758
2MD8,-79.44139862060547,39.33340072631836
42MD,-79.4253006,39.46829987
4MD2,-79.45390319824219,39.4297981262207
2OR4,-123.34600067138672,43.47480010986328
60OR,-123.27999877929688,43.42649841308594
7TN4,-89.5625,35.17279815673828
1U6,-113.87799835205078,42.234100341796875
,-100.800003,38.958302
7MI6,-84.12640380859375,43.11029815673828
13OR,-122.4260025024414,43.740699768066406
WN48,-123.30999755859375,46.790401458740234
89TS,-95.7666015625,31.56679916381836
1ID4,-115.9025,43.3105555556
7KS8,-100.581001282,39.8306007385
,-82.197098,41.2542
FA49,-82.17900085449219,29.096099853515625
FD29,-82.11930084228516,29.130800247192383
FL19,-82.35369873046875,29.24530029296875
FL61,-82.2123031616,29.0261001587
,-82.322305,29.289101
FL76,-82.21949768066406,28.963899612426758
WN88,-124.03199768066406,46.5192985534668
FA74,-81.05670166015625,25.980899810791016
FA80,-81.08149719238281,25.96809959411621
0WI8,-88.47229766845703,43.13890075683594
,-88.508698,43.067501
71NE,-99.82980346679688,41.03559875488281
WI20,-88.09200286865234,44.882999420166016
0CA6,-116.0161111,32.7494444
84OH,-83.6510009765625,39.581199645996094
MU20,-93.9646987915039,38.94559860229492
71TA,-102.2478,31.8319
,-102.20115,31.67053
1SD6,-103.230003,43.110298
SD71,-103.36699676513672,43.116600036621094
OLZ,-91.97450256347656,42.68080139160156
35NE,-101.80500030517578,41.04999923706055
54IS,-89.41809844970703,41.52669906616211
0NY3,-74.93209838867188,43.31399917602539
5F8,-93.95709991455078,32.79180145263672
40OK,-96.53810119628906,36.1161003112793
13TS,-98.92639923095703,27.455299377441406
WI37,-91.09629821777344,45.80830001831055
3OK1,-97.96700286865234,35.72999954223633
,-84.797897,39.3871
00FL,-80.96920013427734,27.230899810791016
08FD,-80.77279663085938,27.363100051879883
20FA,-80.92060089111328,27.39620018005371
32FA,-80.90370178222656,27.23419952392578
33FA,-80.84590148925781,27.598100662231445
83FD,-80.81529998779297,27.580299377441406
8FD5,-81.08699798583984,27.188899993896484
90FL,-80.76090240478516,27.3612003326416
96FD,-80.73619842529297,27.33340072631836
FD39,-80.691704,27.1556
8OK0,-98.28919982910156,36.06829833984375
O65,-98.308701,36.112499
,-96.28284,35.43108
FA38,-81.88700103759766,29.123600006103516
,-95.891998,47.813903
19OK,-95.97720336914062,35.72840118408203
MS52,-88.73059844970703,33.92369842529297
1CO4,-107.95899963378906,38.57500076293945
97KS,-94.75569915771484,38.81010055541992
D80,-78.72889709472656,43.320899963378906
7TX9,-94.43769836425781,33.358699798583984
6R7,-153.270004,57.218102
5CT7,-72.29620361328125,41.30229949951172
6MO0,-90.8147964477539,38.95560073852539
08XS,-95.77749633789062,29.10810089111328
8LL0,-89.55729675292969,38.88750076293945
5FD0,-82.99120330810547,29.492700576782227
9OI8,-81.46510314941406,40.03229904174805
75NY,-78.31559753417969,42.11669921875
8G3,-78.40450286865234,42.06869888305664
,-120.225998,45.4874
MS00,-89.91529846191406,34.98889923095703
MS62,-89.81559753417969,34.9911994934082
2I2,-83.142997741699,38.253700256348
2KY5,-83.15470123291016,38.375
05UT,-110.315778,37.033626
L47,-92.217903,31.895399
,-81.966499,41.3667
SN99,-96.61699676513672,39.400001525878906
,-102.127997,34.196499
F09,-99.42949676513672,34.51259994506836
14WA,-122.73699951171875,46.970699310302734
44T,-122.828003,46.992438
6WA2,-122.82099914550781,47.11149978637695
WN36,-122.82099914550781,46.96900177001953
,-88.231697,37.9342
9NE6,-96.08809661865234,41.33829879760742
NE24,-96.040298,41.360001
,-88.69885,44.040782
52K,-96.17169952392578,39.4989013671875
WN59,-122.7180023,46.53760147
WN74,-122.6259994506836,46.58539962768555
MN85,-93.6613998413086,46.03329849243164
MY66,-93.84719848632812,46.070499420166016
VA91,-75.72660064697266,37.704898834228516
VA92,-75.78579711914062,37.7224006652832
K36,-96.10359954833984,42.004398345947266
1MI3,-84.32170104980469,45.19580078125
,-84.223981,45.365986
6NK8,-76.6405029296875,43.00979995727539
20A,-86.37940216064453,33.9723014831543
,-75.010956,42.452024
98D,-100.10099792480469,44.700801849365234
,-99.617104,44.8666
VG20,-75.70989990234375,37.67509841918945
8PA1,-76.50389862060547,40.40840148925781
,-84.188599,41.996895
MS34,-90.94650268554688,32.69820022583008
OK15,-95.7052993774414,36.3760986328125
OK37,-95.6678009,36.4695015
2WI8,-87.77899932861328,43.59749984741211
,-87.821999,43.619202
SD72,-102.58399963378906,44.849998474121094
AL89,-85.36689758300781,32.71870040893555
,-92.187897,30.6294
,-106.596209,48.850049
MT85,-106.364997864,48.75889968869999
S00,-106.41699981689453,48.86669921875
Z17,-156.52999877929688,63.145999908447266
AR43,-92.779082,35.097628
,-90.882896,41.007111
,-90.8778,41.0172
XS33,-93.865664,30.062557
2VG7,-77.8499984741211,38.16389846801758
90VA,-78.21189880371094,38.218101501464844
NOG,-98.05169677734375,27.901100158691406
FD02,-82.022003,29.485001
1DS,-80.91110229492188,33.38779830932617
PN73,-77.92060089111328,40.230098724365234
,-104.230003,40.299999
ODX,-98.95240020751953,41.62419891357422
,-112.675867,37.269885
,-94.71743,32.829653
0ID5,-116.46199798583984,43.0531005859375
67LL,-89.33149719238281,41.990299224853516
6MO1,-95.06690216064453,39.96670150756836
50OH,-83.41549682617188,41.66310119628906
0WI9,-89.3386993408,42.9314002991
15WI,-89.41819763183594,42.9275016784668
WI40,-89.35230255126953,42.913299560546875
WS33,-89.45099639892578,42.90919876098633
1OR6,-122.55400085449219,45.37139892578125
1OR7,-122.45600128173828,45.287899017333984
2OR0,-122.52244,45.34687
7OR9,-122.472000122,45.324298858599995
1WI0,-89.31120300292969,42.64250183105469
6WI7,-89.2761001586914,42.61040115356445
WI11,-89.2406997680664,42.591400146484375
NM79,-106.678233,32.445572
2NK3,-72.266564,41.151686
4OH4,-83.116622,39.793402
3ND5,-97.77120208740234,47.061100006103516
01FA,-81.14420318603516,28.589399337768555
67NE,-99.49839782714844,40.137001037597656
04FL,-81.222525,29.240353
0FD0,-81.223331,29.26757
ID29,-115.98400115966797,46.6973991394043
75C,-115.52799987792969,45.730201721191406
,-120.152,47.763199
MN32,-92.45269775390625,44.19139862060547
NV68,-117.80899810791016,41.56570053100586
97CL,-121.58100128173828,39.460201263427734
7PA4,-75.4363021850586,41.84230041503906
3MI7,-83.36859893798828,42.829200744628906
MI45,-83.45189666748047,42.808101654052734
VVV,-96.42440033,45.30569839
D02,-92.7959976196289,43.29249954223633
0KS0,-95.92530059814453,38.63330078125
K75,-98.67949676513672,39.42919921875
93AR,-89.98619842529297,35.62089920043945
7M4,-90.01010131835938,35.69110107421875
6MO4,-93.78350067138672,38.04169845581055
WN86,-92.62159729003906,45.26390075683594
1PS4,-78.25810241699219,40.86090087890625
80E,-106.18372,33.490732
1WI1,-88.70459747314453,43.93280029296875
51WI,-88.55729675292969,44.062801361083984
IA32,-92.71710205078125,41.32500076293945
IA63,-92.55159759521484,41.25830078125
7KS0,-95.31690216064453,39.271400451660156
,-84.564903,41.737499
2IN0,-85.17109680175781,40.83689880371094
3MN9,-93.9360961914,44.9844017029
1PS0,-78.564697265625,40.191898345947266
OI85,-83.22160339355469,40.26839828491211
85LL,-88.26229858398438,41.68389892578125
5NK5,-76.44129943847656,43.40869903564453
,-119.129997,46.873501
6WA4,-119.142937,46.862659
,-88.860603,41.3134
,-95.309097,38.560001
0KS3,-95.36689758300781,38.56669998168945
SN42,-95.20819854736328,38.5614013671875
SN57,-95.30030059814453,38.69860076904297
51OH,-84.0863037109375,41.0703010559082
IN29,-87.10359954833984,40.57360076904297
,-83.230499,38.854198
AL71,-85.98049926757812,32.8036994934082
4K5,-152.496715,57.925362
,-113.282997,47.013802
7KS2,-95.467906,38.85082
4MI3,-86.040673,42.72602
TS71,-96.94390106201172,32.52790069580078
3AL8,-86.46690368652344,34.61920166015625
0KY4,-87.08190155029297,37.56439971923828
13KY,-87.158586,37.704812
6MO6,-91.51679992675781,38.33340072631836
21OI,-84.09269714355469,39.12810134887695
0KY0,-84.77890014648438,38.622798919677734
61KY,-84.76329803466797,38.55009841918945
4MD9,-76.7605972290039,39.48059844970703
10U,-116.18800354003906,41.95320129394531
31FA,-82.13420104980469,28.959199905395508
2GA1,-83.85269927978516,33.68069839477539
37MI,-83.22769927978516,42.85279846191406
,-84.698799,39.5056
4PS7,-75.943603515625,39.73619842529297
2WI9,-89.63480377197266,43.7599983215332
WS02,-89.71600341796875,43.74250030517578
2K2,-93.23429870605469,37.05950164794922
6MO7,-93.16680145263672,37.02920150756836
MU70,-93.13880157470703,36.99509811401367
4TA8,-101.043076,30.630137
HI27,-155.38800048828125,20.02829933166504
04IA,-92.05460357666016,41.08829879760742
,-88.5653,36.967499
3F6,-100.281998,34.027599
44AZ,-111.97000122070312,36.93190002441406
64G,-97.4804,47.169701
HI28,-155.468994140625,19.21619987487793
HI29,-155.509003,19.227501
,-115.862999,36.006401
NV00,-115.992379,36.257954
NV54,-115.98899841308594,36.30699920654297
NV98,-115.9000015258789,36.150299072265625
1XA5,-97.148581,30.135069
2G1,-81.19719696044922,41.66699981689453
OI69,-81.16699981689453,41.77840042114258
05KY,-84.407303,37.53575
2KY1,-84.38140106201172,37.61920166015625
9KY9,-82.77909851070001,37.7458992004
3XS1,-96.30690002441406,28.767200469970703
XS35,-96.21910095214844,28.739200592041016
AR17,-90.91510009765625,34.9833984375
2XS3,-95.695035,32.019836
4NE8,-101.1520004272461,40.3828010559082
,-80.296005,27.099405
04CA,-117.675003,34.5639
8CL0,-117.82599639892578,34.58890151977539
,-81.318703,26.9478
14AK,-149.2480010986328,61.60150146484375
34AK,-149.28900146484375,61.625
39AK,-149.235996,61.586021
3AK2,-149.28700256347656,61.627498626708984
3AK6,-149.268939,61.592949
5AK6,-149.26800537109375,61.55699920654297
5AK9,-149.19000244140625,61.548500061035156
7AK9,-149.0489959716797,61.64680099487305
,-149.190991,61.6166
97AK,-149.25399780273438,61.66400146484375
AK1,-149.01800537109375,61.53030014038086
AK46,-149.04299926757812,61.62879943847656
AK50,-149.1439971923828,61.55459976196289
74AK,-148.996994,61.582298
AK63,-149.14300537109375,61.588600158691406
AK66,-148.8040008544922,61.46310043334961
AK88,-149.0399932861328,61.604698181152344
AK92,-149.029007,61.63800049
AK93,-149.2729949951172,61.65520095825195
NE12,-98.22810363769531,41.23889923095703
8TX6,-96.71690368652344,32.4276008605957
8PA8,-75.66629791259766,40.81679916381836
GA31,-84.669026,33.469422
,-98.406457,26.212749
4II6,-86.08159637451172,38.37919998168945
5II8,-86.12889862060547,38.410099029541016
77VA,-78.28579711914062,37.88819885253906
88C,-88.59739685058594,42.88359832763672
9WI5,-88.57450103759766,42.82830047607422
TA65,-98.47869873050001,32.8212013245
29AZ,-112.900002,32.905602
AZ26,-110.127468,31.368882
WN26,-117.0770034790039,46.8849983215332
TX13,-101.030139,35.889278
16NE,-96.49169921875,40.560001373291016
3TE7,-101.412577,30.240869
6C2,-83.982243,40.952869
U55,-112.3919983,37.84519958
UT17,-112.33200073242188,37.93220138549805
3TE5,-101.38500213623047,35.33060073852539
T45,-101.36499786376953,35.361698150634766
VT53,-73.377546,44.117795
,-94.782501,38.5672
HI31,-155.138,19.763901
3TA7,-97.804184,33.140104
4XS2,-97.731664,33.1696
TX37,-97.7686,33.131802
,-97.712502,33.146
IG03,-86.597103,39.391348
UT15,-112.76899719238281,37.9286003112793
3AR9,-90.3583984375,36.051998138427734
2H4,-85.55580139160156,42.365299224853516
AR19,-93.7520980834961,35.21289825439453
14KY,-84.36830139160156,38.17369842529297
15KY,-84.30159759521484,38.15700149536133
31KY,-84.32219696044922,38.110599517822266
50KY,-84.3302001953125,38.129798889160156
52KY,-84.30239868164062,38.118099212646484
6MO8,-92.06680297851562,39.4833984375
MU00,-91.95179748535156,39.44449996948242
MU40,-92.010508,39.461307
,-95.407204,33.848701
39TA,-95.65579986572266,33.6525993347168
XS30,-95.48190307617188,33.605098724365234
XS88,-95.70480346679688,33.857398986816406
,-70.446198,44.289002
WS06,-90.16349792480469,45.987701416015625
MN86,-95.12249755859375,47.045799255371094
MY24,-95.05220031738281,46.86220169067383
MY88,-94.98310089111328,46.85749816894531
97ND,-97.70809936523438,48.43080139160156
15AZ,-114.4596,33.76168
1CO8,-104.65799713134766,39.52920150756836
14KS,-94.90480041503906,38.26919937133789
65XS,-97.28170013427734,32.223201751708984
TX74,-97.27529907226562,32.26139831542969
1IN0,-85.23049926757812,40.133399963378906
5CL7,-114.18699645996094,34.308101654052734
9PA0,-75.59020233154297,40.18730163574219
38LS,-91.82969665527344,30.2367000579834
LA91,-91.83350372314453,30.22130012512207
9VA3,-75.5718994140625,37.762901306152344
8V3,-97.97119903564453,43.37919998168945
32NC,-79.04309844970703,34.896400451660156
61NC,-78.965599,34.8713
NC71,-79.05249786376953,34.91790008544922
Y74,-102.14199829101562,47.9364013671875
0KS8,-95.37470245361328,37.38249969482422
8KS5,-95.280089,37.316148
,-88.127998,35.637798
70NC,-78.14800262451172,36.54460144042969
53WA,-118.98300170898438,46.29240036010742
6WA6,-118.958417,46.278181
WA24,-119.021003723,46.396900177
WN33,-118.987998962,46.380401611299995
33CL,-120.7969970703125,35.56829833984375
95CA,-120.547936,35.669256
,-119.622381,45.955386
VG16,-80.169342,36.624012
2NJ1,-75.06629943847656,40.633399963378906
,-121.16927,37.468488
1GE6,-82.12349700927734,31.372400283813477
IS85,-90.50540161132812,39.504798889160156
1TS1,-95.99410247802734,29.912700653076172
TS44,-96.02330017089844,29.84000015258789
PS53,-78.5813980103,40.638999939
,-94.146103,40.070802
U99,-113.733737,43.037027
AZ27,-112.532723,34.909848
AZ57,-112.515364,34.931576
,-84.5569,41.168095
53OH,-84.45079803466797,41.134498596191406
54OH,-84.6176986694336,41.1234016418457
37CL,-116.989998,33.324501
CL33,-116.99800109863281,33.31060028076172
1IS5,-89.00150299072266,41.653099060058594
LL54,-89.02999877929688,41.719398498535156
2C5,-85.851789,42.253002
,-85.890297,42.277802
VT20,-73.14820098876953,43.36669921875
3IS5,-89.598722,39.685394
8LL7,-89.59449768066406,39.59450149536133
XS71,-98.04499816894531,28.74810028076172
PXK,-145.50100708,63.0246009827
34FL,-86.30269622802734,30.965499877929688
52IL,-88.06490325927734,40.410301208496094
71IS,-88.00060272216797,40.42559814453125
LL32,-88.07499694824219,40.45000076293945
4NE9,-101.4469985961914,40.99919891357422
7NE5,-101.36799621582031,41.06669998168945
52CN,-121.7750015258789,40.34429931640625
PEX,-94.74659729003906,45.37229919433594
MN88,-94.67530059814453,45.28689956665039
9LL0,-91.22100067138672,39.81999969482422
80KS,-97.19309997559999,38.157798767100005
88LL,-89.83820343017578,42.19169998168945
T79,-95.327087,29.555562
,-95.264099,29.536301
XS40,-99.00029754638672,28.80030059814453
8IL5,-89.35420227050781,42.368099212646484
IS19,-89.323600769,42.3353004456
IS78,-89.23190307620001,42.3666992188
0KS6,-97.31780242919922,37.45220184326172
6MO9,-94.47380065917969,38.700599670410156
4K0,-154.12399292,59.7896003723
1OH9,-83.39939880371094,38.93510055541992
MT87,-105.93399810791016,48.66669845581055
67OK,-95.0780029296875,36.03310012817383
61LL,-89.59359741210938,38.773101806640625
IN43,-85.99720001220703,38.475101470947266
4MS0,-89.85900115966797,32.30039978027344
NH78,-71.36920166015625,42.74720001220703
7TN1,-85.8536,35.320599
SC23,-81.35870361328125,33.763999938964844
,-82.503502,34.650398
3NJ1,-74.69270324707031,39.98210144042969
MA63,-70.79810333251953,42.07400131225586
MA64,-70.81529998779297,42.075401306152344
WV77,-80.71040344238281,37.67959976196289
6IN5,-85.78359985351562,40.032798767089844
IN31,-85.753891,40.022301
,-85.7444,39.977299
,-78.779447,43.081362
78NY,-78.81610107421875,43.055599212646484
79NY,-78.8114013671875,43.08700180053711
OG42,-118.58999633789062,45.65489959716797
,-82.71033,34.667245
2NJ3,-74.8543014526,40.3404006958
N75,-74.75789642330001,40.3083992004
9PA2,-75.441811,40.388566
32CO,-105.081899,38.45472
TE99,-97.25370025634766,32.02149963378906
89LL,-87.7249984741211,41.3583984375
HI32,-155.11300659179688,19.84469985961914
,-94.339401,46.627499
8MN3,-94.22000122070312,46.59579849243164
AL33,-87.58580017089844,31.02519989013672
MN89,-95.65029907226562,46.616600036621094
61PN,-75.2323989868164,40.42570114135742
PS03,-75.22930145263672,40.410400390625
PS54,-75.2816009521,40.3292999268
1MI4,-87.32240295410156,45.83890151977539
FA29,-83.54940032958984,30.130800247192383
FA32,-83.45030212402344,30.103300094604492
,-90.748596,39.779202
ME88,-67.07440185546875,44.99169921875
,-84.190201,42.808399
7MO1,-91.709034,39.473129
MO11,-91.580832,39.400327
,-97.318526,36.300346
SC95,-81.32969665527344,33.62929916381836
9PN1,-79.79000091552734,40.03900146484375
PYX,-100.75199890136719,36.412899017333984
PEV,-159.162188,55.905725
0NY8,-74.24539947509766,42.99729919433594
,-89.166702,41.450001
,-89.109299,41.298599
83IN,-86.00050354003906,40.73979949951172
IN33,-86.11530303955078,40.73619842529297
IN34,-86.05220031738281,40.83449935913086
IN35,-86.02279663085938,40.65420150756836
,-122.601997,38.1852
NY91,-75.702774,42.994026
IN03,-87.25,38.46390151977539
71KY,-84.8727035522,39.0348014832
7MI5,-83.673023,41.89038
88G,-83.73490142822266,41.9197998046875
56OH,-80.55149841308594,40.90729904174805
OH29,-80.5553970336914,40.90060043334961
WV10,-80.80729675292969,37.40119934082031
4TX3,-95.83360290527344,33.66120147705078
2CO1,-104.58399963378906,39.11050033569336
36CO,-104.54399871826172,39.10609817504883
2AL8,-85.24810028076172,32.42110061645508
7MO2,-91.7334976196289,39.849998474121094
MS70,-88.92590332030001,32.7354011536
0SD6,-101.82599639892578,44.28889846801758
,-101.593002,44.520802
9W3,-80.0259017944336,39.09339904785156
1MT6,-113.51000213623047,46.35689926147461
1N3,-78.2428970336914,40.971500396728516
07SN,-99.36009979248047,39.77280044555664
2NJ5,-75.185997,40.652002
2NJ6,-75.1593017578125,40.77370071411133
NY31,-76.3687973022461,43.22370147705078
,-111.50202,32.684378
81NM,-105.18000030517578,33.34510040283203
82NM,-105.13400268554688,33.170101165771484
5MS5,-89.46279907226562,30.54520034790039
MS48,-89.69650268554688,30.62190055847168
MS61,-89.7333984375,30.625200271606445
,-89.5112,30.536301
79OK,-95.17639923095703,35.38479995727539
SC75,-82.73490142822266,34.998199462890625
TS54,-95.43440246582031,33.014801025390625
83NM,-108.00599670410156,34.648101806640625
84NM,-108.16200256347656,34.35340118408203
NM41,-108.09600067138672,34.06119918823242
NM66,-108.0770034790039,34.415199279785156
,-85.663,33.8512
PYN,-90.71289825439453,37.12670135498047
SD57,-100.75,44.56660079956055
MY15,-93.9894027709961,45.9557991027832
AL79,-86.09880065917969,32.26959991455078
NC36,-78.0302963256836,35.502899169921875
TN66,-85.04720306396484,35.74449920654297
JY08,-75.285594,39.650541
OMU9,-92.9854965209961,38.88420104980469
PNP,-157.572006226,57.5803985596
E37,-109.87946,32.846316
01LL,-89.46389770507812,38.12580108642578
24LL,-89.460326,38.085932
5IL2,-89.387441,38.063286
52I,-84.01139831542969,43.846900939941406
,-104.207001,41.105801
PS20,-76.46219635009766,40.53340148925781
71A,-87.58329772949219,31.966800689697266
45AZ,-109.272852,35.403322
1IN6,-87.22029876708984,40.40169906616211
WY28,-109.8541667,42.8716667
,-83.786824,32.20582
,-83.755699,32.17129
47GA,-83.85530090332031,32.21969985961914
,-83.304001,30.6194
7FD9,-83.285651,30.622994
44GA,-83.48290252685547,32.10430145263672
7MO3,-94.366297,36.599405
I16,-81.5593032836914,37.600399017333984
4W9,-77.73609924316406,35.05070114135742
46AZ,-110.22954,36.09261
AL16,-86.72360229492188,33.72679901123047
7NV8,-114.632004,38.664101
TA66,-98.858834,29.715421
XS43,-98.9563980102539,29.66160011291504
SN81,-94.87000274658203,39.18190002441406
,-88.222802,40.752304
LL46,-88.15280151367188,40.83530044555664
4PA8,-75.14959716796875,40.432899475097656
0OH7,-84.173355,40.152721
0OH8,-84.256103515625,40.18840026855469
1OI9,-84.29440307620001,40.177299499499995
4OA8,-84.299312,40.108319
98ND,-97.62229919433594,48.263301849365234
MS08,-89.851799,32.4739
,-83.755798,39.817299
II91,-86.50530242919922,39.84389877319336
04M,-89.342795,33.930099
1NC1,-79.23860168457031,35.8119010925293
8NC4,-79.31279754638672,35.72990036010742
9NC8,-79.21880340576172,35.6869010925293
67MO,-93.36990356445312,37.8109016418457
XA23,-94.97229767,33.01779938
ME62,-69.470389,44.809386
P15,-79.36160278320312,41.83259963989258
23NJ,-75.09310150146484,39.50469970703125
6MD8,-75.4032974243164,38.442298889160156
P27,-119.30799865722656,35.96049880981445
01CL,-120.73400115966797,38.79990005493164
54CN,-120.899002,38.754101
22ID,-115.94100189208984,43.944698333740234
FA54,-82.2511978149414,26.85449981689453
,-83.229897,40.0717
6OI5,-83.21800231933594,40.137298583984375
LL51,-88.27369689941406,41.60419845581055
5WI2,-89.49539947509766,44.22249984741211
8WI2,-89.53099822998047,44.224700927734375
WN09,-89.508102417,44.1643981934
4GA5,-84.372498,32.088698
2KS5,-100.58799743652344,37.27090072631836
85MN,-92.20210266113281,44.158599853515625
7TA3,-101.83699798583984,34.18090057373047
9TX3,-101.638126,34.175167
0R9,-99.303398,39.1945
CA03,-120.284479,37.36167
,-88.574501,41.625301
79FD,-82.09230041503906,28.04199981689453
9FD2,-82.14649963378906,28.136999130249023
,-91.286201,30.259899
LS49,-91.27149963378906,30.30270004272461
6AK1,-161.71400451660156,58.91170120239258
1D3,-98.82949829101562,43.40330123901367
7MO4,-94.8030014038086,39.43190002441406
7MO5,-94.81269836425781,39.33470153808594
,-94.758173,39.365731
03CO,-104.744003296,40.2125015259
1CD2,-104.79299926757812,40.167198181152344
,-94.466904,39.483299
,-94.414703,39.5667
,-94.450203,39.529202
3NK5,-73.46530151367188,44.61669921875
NY17,-73.85790252685547,44.60919952392578
NM86,-108.53700256347656,31.936800003051758
Y99,-101.9530029296875,48.030601501464844
64NC,-79.77249908447266,35.90190124511719
25CL,-121.483362,38.866077
27CL,-121.572998046875,38.747100830078125
59CN,-121.52999877929688,38.83489990234375
CA07,-121.56199645996094,38.8401985168457
43MO,-94.36830139160156,38.78329849243164
MO29,-94.33489990234375,38.77220153808594
1OA1,-84.33439636230469,40.0458984375
83OH,-84.379402,40.062302
14OI,-82.11399841308594,40.9192008972168
57K,-94.74800109863281,38.12839889526367
,-94.664497,38.224998
6TN1,-87.0821991,36.40620041
7TN0,-87.09140014648438,36.43560028076172
8WI3,-89.5553970336914,44.420799255371094
PN83,-79.20249938964844,40.802799224853516
23IS,-90.82759857177734,40.32590103149414
46IN,-86.2228012084961,41.38119888305664
II62,-86.25859832763672,41.38779830932617
7NC,-76.66970062259999,35.733501434299995
3LL9,-89.60890197753906,38.80419921875
MS71,-90.29290008544922,32.49509811401367
7MD7,-75.58300018310547,38.00040054321289
MD00,-75.55329895019531,38.046199798583984
MD57,-75.61740112304688,38.00709915161133
TE74,-95.86689758300781,32.9536018371582
3IN2,-85.8561019897461,40.4192008972168
AK71,-153.237766,70.911118
0AK9,-150.0590057373047,61.33259963989258
2AK0,-149.975006,61.255901
64AK,-150.026829,61.440132
6AK2,-149.966125,61.251579
AK14,-150.089004517,61.3512992859
AK36,-150.1219940185547,61.43600082397461
,-148.682562,70.401389
PA05,-75.07489776611328,40.441200256347656
3I2,-82.09860229492188,38.91460037231445
9WI6,-89.01679992675781,45.10409927368164
,-114.382004,48.904999
MT60,-114.35399627685547,48.81439971923828
7NE6,-97.8114013671875,41.01110076904297
4FD7,-81.8279037475586,28.20639991760254
IA48,-93.7251968383789,41.74169921875
AR93,-90.28040313720703,36.485599517822266
L66,-92.46109772,31.47750092
SD74,-100.3759994506836,45.99549865722656
13NC,-77.255945,35.025006
1NC4,-77.25769805908203,34.995399475097656
00IL,-89.5604019165039,41.97840118408203
